,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
10,목표 (Objectives),목표,-0.0023042406,0.0020236664,0.007714635,-0.00546783,0.003807011,0.00027188848,0.0030424034,-0.0014937106,-0.010266251,0.005697202,-0.0015021056,-0.008651825,0.00078913994,-0.0058394307,0.0076979473,-0.0066569746,-0.0015709809,-0.00084180257,-0.0043451465,-0.0041117705,0.007529861,0.0017809009,-0.009282096,-0.00044769913,-0.009544385,-0.0032342677,0.00478332,0.0037355695,-0.006087544,0.001593036,0.006172139,-0.0073941373,-0.0031712672,-0.0028452359,-0.009062018,0.002495939,0.00656718,0.0022275753,0.0023513776,-0.0013097529,-0.000979491,-0.0066926256,-0.00048030607,0.0066602067,0.0031866957,0.00041611213,0.007727185,0.002847491,-0.0071875397,0.0075238002,0.009898218,-0.009331852,0.0071308077,-0.0076753707,-0.0006385057,0.004840592,-0.0056077377,-0.007924911,-0.007839533,-0.009757606,-0.0065317075,0.009626101,0.0028748475,-0.009232624,0.007963482,0.007522102,0.008204723,0.009907619,-0.00908724,-0.0017726974,0.001971619,0.0025496804,0.005190218,-0.0077480655,0.005180965,0.00997728,-0.008825592,0.007818321,0.0029062915,-0.0039979666,-0.001714231,-0.008483831,-0.007788057,0.0058935564,-0.0032906954,0.0100042345,-0.008092613,-0.0065582045,0.0066372496,0.007858595,0.0042731445,0.0074482285,0.0065236753,-0.0056221336,0.009065014,-0.006130596,-0.0027076134,-0.006163155,0.006179039,-0.004454088
11," 운영체제가 사용자, 프로세스, 다른 시스템에 제공하는 서비스 설명",운영체제 사용자 프로세스 다른 시스템 제공 서비스 설명,-0.0035222464,0.0020558143,0.0013447909,0.0005321058,-0.0015975836,-0.0006668981,-0.001276158,0.0049763005,-0.0020953056,-0.0013425807,-0.0025129926,-0.0031591929,-0.002998674,5.836977e-06,0.000428789,-0.0024452326,0.0024872872,0.0009674666,-0.0027189157,-0.0028251377,1.0139309e-05,-0.0021074228,0.00414608,0.0005922228,0.0032993688,0.0015080892,-0.0029104361,0.0016450257,-0.00084846455,0.0029874537,0.0026952936,-0.002094092,0.0005595884,-0.0056988513,-0.0015361023,8.2117156e-05,-0.00031001226,-0.0008612793,0.0019399342,-0.0021011722,-5.626597e-05,-0.0023363398,-0.0038002138,0.00096702523,-0.0021233785,-0.0011507315,0.0010157293,-0.00015860135,0.0003692279,0.0024978481,0.0014319959,-0.002184821,-0.0033908018,-7.476669e-05,-0.0034013216,-0.0013664061,0.0028690305,-0.0015343705,-0.0034300797,0.0009375729,0.0007490283,-0.00017947314,0.0015303995,-2.219004e-05,-0.0014699582,0.0033284773,0.0071291123,0.0016879333,-0.003283128,0.0018276348,0.0027784817,0.0030509226,0.0028692735,0.00083648233,0.0015329126,0.0021110554,0.0018852258,-0.00014716783,4.212116e-05,0.00034949626,-0.0010067165,-0.0024974635,0.002487964,0.0013879784,-0.0018054871,-0.00046368525,0.0021494213,-0.0010672362,-0.000825996,-0.000509145,0.0036768676,0.001358199,0.0006261419,-0.0037093568,0.0017231612,0.0017082073,0.0010408696,-0.0010520393,0.0008047481,0.002499356
12, 운영체제를 구성하는 다양한 방법에 대해 논의,운영체제 구성 방법 대해 논의,-0.001155573,-0.0016902386,0.00081828237,0.0005501625,0.0034554875,-0.005336066,-0.00078334234,0.0045930515,0.0017040246,-0.0007584121,0.0013950125,-0.0035213209,-0.004812049,0.0009923533,0.0031026113,0.001414894,0.0025446992,-0.0035805418,-0.000639525,-0.0010853682,0.0028471914,0.0013072486,0.0022677567,-0.003717688,0.0051167374,0.0017877017,-0.00201641,0.0035562003,0.00047628154,0.007023148,0.0013088689,0.00034617726,9.748072e-05,-0.0038057733,-0.0011976007,0.0014497377,-0.00078167254,-0.00088296784,0.0045037605,0.0014299767,0.0006388989,-0.0019123317,-0.0010819945,-0.00091573456,0.003440482,-0.004042761,0.0020822561,0.0003022825,0.0026095556,0.0021966249,-0.0030777673,-0.0040393947,-0.0017071092,0.0068860073,0.0045105987,-3.697374e-05,0.0037002757,0.004495011,-0.000805442,0.0043026633,-0.0055648624,0.0022749892,-0.0034111617,-0.0014141009,-0.0008071329,-0.00058543414,0.004344225,0.0015550733,0.0021392554,0.0032744762,-0.0003880968,-0.0041538933,0.0018150101,-3.3017946e-05,-0.00014798704,-0.0008063285,-0.0027148472,-0.0017581922,-0.00060540636,-0.0038377326,-0.0013446134,-0.0026956971,-0.0017133303,0.001288349,-0.003331852,0.003964701,-0.0023569083,-0.00081642123,-0.0038981978,0.0002188902,0.00042876558,-0.002219364,-0.0010435252,-0.00046069245,-0.0010527477,0.0011394125,0.0047081932,0.0020833206,-0.00164863,-0.002557386
13," 운영체제 설치, 맞춤화 과정(customization), 부팅하는 방법",운영체제 설치 맞춤화 과정 부팅 방법,-0.0010012176,-0.000930608,0.000400941,-0.0009665589,0.00021139186,-0.0008493003,-0.002928749,0.00040435902,0.003403759,-0.00012230291,-0.0030127103,0.00086757715,-0.0040842914,-0.00059020787,0.0019015439,0.0013000078,0.002424639,0.0011692346,0.0025118836,-0.004533846,0.0010878118,-0.00029057835,-8.903863e-05,-0.0022125216,-0.00041151047,0.0019748781,-0.005259406,0.0026174332,-0.0009995811,0.0018367484,0.0030737172,0.00017498841,0.00013439497,-0.00074825896,-0.0016591493,6.015983e-05,-0.001613993,0.0008335882,0.00034021185,-0.00094206375,0.0044023125,-0.0048693223,-0.0024099923,-0.00027774757,5.824608e-06,0.0020617219,0.0036093872,-0.0053944397,0.00091943727,0.0006688393,-0.00084689277,-0.0025055353,-0.00043468963,0.0023129855,0.0013790701,0.00036755233,0.0048337826,3.0667288e-06,-0.006911788,-0.0017630768,-0.002208067,-0.001409662,0.0011074119,0.00094795425,-0.0038717375,0.0028344179,0.00056802604,-0.0012091963,-0.00094954995,0.0027464519,-0.00041810772,0.0016049126,0.0001986915,-0.001500027,0.0010793793,-0.00087295315,0.000177435,-0.0004199347,-0.00022924686,-0.002335482,-0.0018991157,-0.0037116949,-0.0012989789,0.00029905525,0.0057666665,0.00044677415,-0.0019280041,0.0014698385,-0.00046043555,0.0016704905,0.0023774856,-0.0008042599,0.0020034886,-0.0023148602,-0.0002677497,0.0018820518,0.005387606,0.0032988645,-0.0017534703,0.00010906602
14,운영체제 서비스 : View,운영체제 서비스,-0.0053632534,-0.0005123329,0.0071468106,-0.0016104358,0.006108254,-0.0012651256,5.411671e-05,0.008724488,0.0029530262,-0.0061718663,-0.0032745772,-0.008314008,-0.0067067323,0.0026689612,-0.0011047258,-0.0008428218,0.0039577167,0.004458338,0.001294083,-0.002893498,-0.0006687901,-0.0015374923,0.004682247,-0.0012766756,0.0034914433,0.004964293,-0.0069199335,0.0062957252,-0.002510243,0.007939292,0.0017739141,-0.0010980783,0.0004593454,-0.0035536927,-0.0009479567,-0.002434216,-9.730784e-05,-0.0015218211,0.0058128275,0.0038684942,0.0028204813,-0.00069415686,-0.0057503274,-0.00082250434,-0.0055344393,-0.0011902754,0.0070762504,-0.003687383,-0.001940676,0.0037387626,0.0077799493,-0.00870662,0.0001609658,-0.0012901895,-0.00013186177,0.0024688279,0.0030013002,0.0046018055,0.0028464207,0.0074831005,-0.008829506,-0.0012218811,0.0015160646,-0.0017649252,-0.0014220267,0.0034517723,0.009225614,-0.0029751451,-0.0018004682,0.0050944677,0.0008855334,-0.001180155,0.0054363087,0.00042876904,0.00016846863,-0.0031815525,-0.0011484334,-0.0053892443,-0.0021381062,-0.0013944644,-0.009341247,0.0048931474,0.0015493124,0.002494575,-0.002361245,-0.0012253028,0.0038103105,-0.0060780724,-0.00029111234,-0.0016875409,0.0028615226,-0.0017668996,0.004287335,-0.007653064,0.0011134169,0.0020212142,0.007376225,0.001316393,-0.0011751095,0.0057561034
15, 운영체제는 사용자(또는 프로그램) 들에게 프로그램의 실행 환경을 제공한다  ,운영체제 사용자 프로그램 프로그램 실행 환경 제공,-0.007316357,0.0067478977,0.00089381175,-0.00034846342,0.0027572673,-0.0013304362,0.0012580149,0.0047824085,-0.0018122615,-0.0018931119,0.00036040758,-0.0020703604,0.0011294236,-0.0010989651,0.006458661,-0.0019357457,0.0014544572,-0.00013783271,-0.0055947825,-0.00038428634,-0.0018992644,-0.0008102115,0.005789286,0.00094068015,-0.002361725,-0.00048937986,0.0019013686,-0.00073670066,-1.4615165e-05,0.0015187815,0.0043726834,-0.005904163,-0.0042337235,-0.0018621727,6.0123944e-05,0.0039695012,0.0052523753,0.0019790116,0.0011366651,0.00089576916,0.0020935696,0.0006168692,-0.0015745461,-0.0013461581,0.0012172334,0.002349692,0.00026582764,0.00057330483,-0.00042474043,-0.0008686785,0.0019955782,-0.0021765265,-0.002074229,-0.004032913,-0.0035960798,0.0018238369,0.004424793,0.0016476796,0.00035019836,-0.0031388365,-0.0011420954,0.0010740698,0.0046007903,-0.0027147126,-0.0018759663,0.00016246163,0.0016837381,0.004053355,-0.0035928006,1.1265045e-05,0.00091864576,-0.0019063947,0.0023334234,0.0056769904,-0.0020962618,-0.0015907054,-0.002000819,0.002030055,-0.0042816442,0.0013510189,-0.002209281,-0.0019495768,0.0019676918,0.00022864086,-0.00033065153,-0.003359545,0.0009597119,0.0007762912,0.0018442761,-0.0034158602,-0.0024805723,0.0019390044,0.0009751739,-0.0025106056,0.007454829,0.003359513,0.0035285032,-0.0026151845,0.00050205895,-0.003184713
16, 사용자 프로그램의 적절한 실행과 시스템의 효율적 운용을 담당한다 ,사용자 프로그램 실행 시스템 효율 운용 담당,-0.003535831,0.002348667,-0.0016088844,0.0033187289,-0.0018274179,0.00060876715,0.0019461012,0.0019990932,-0.0020070153,7.573597e-05,0.0022087826,0.0010323774,0.0036034463,-0.0018375174,0.0022034794,-0.0019059028,-0.0005536545,0.0006623907,-0.005842714,-0.0024746093,0.0031053643,0.0014487518,0.0035514892,-0.0030838381,-0.002159165,-0.0024680032,0.0024352917,0.0013572215,-0.0036185756,-0.002241605,-0.0006529584,-0.0018362459,0.0010801828,-0.0015968927,-0.0004692531,0.0004364223,0.001647367,-0.000688248,0.000967354,0.0013873455,-0.00018393688,0.001954746,-0.0016688271,-0.002501781,0.0043816436,0.00017772485,-0.0011053146,0.001439373,0.0012011065,-0.0006601097,0.0012556404,0.0003257295,-0.0026273418,-0.003013549,-0.00189224,-0.0018547743,0.0004076748,3.152754e-05,0.0011677011,0.0011753712,-0.0028410247,-0.0009130901,0.001999452,-0.0016672174,-0.0017022609,0.0010300042,-0.0019851143,0.0047781672,-0.003006197,-0.00047765378,0.00058285263,0.0027281272,0.0046740063,0.0018050333,-0.00033466215,-0.0012492529,0.001732729,0.00032623904,-0.0053747105,-0.0009783728,-0.0016365929,-0.0036061837,-0.0010265037,-0.00019002252,-0.0010325388,-0.001272964,-0.0011241616,-0.0004938891,0.003031128,0.0029539438,0.0016192789,0.0013510851,0.0036263526,-0.00041877685,0.0052928873,0.003629695,0.0035569316,-0.0020295787,-0.00052525016,-0.0023907765
17,운영체제 서비스 (Operating System Services)  ,운영체제 서비스,-0.0053632534,-0.0005123329,0.0071468106,-0.0016104358,0.006108254,-0.0012651256,5.411671e-05,0.008724488,0.0029530262,-0.0061718663,-0.0032745772,-0.008314008,-0.0067067323,0.0026689612,-0.0011047258,-0.0008428218,0.0039577167,0.004458338,0.001294083,-0.002893498,-0.0006687901,-0.0015374923,0.004682247,-0.0012766756,0.0034914433,0.004964293,-0.0069199335,0.0062957252,-0.002510243,0.007939292,0.0017739141,-0.0010980783,0.0004593454,-0.0035536927,-0.0009479567,-0.002434216,-9.730784e-05,-0.0015218211,0.0058128275,0.0038684942,0.0028204813,-0.00069415686,-0.0057503274,-0.00082250434,-0.0055344393,-0.0011902754,0.0070762504,-0.003687383,-0.001940676,0.0037387626,0.0077799493,-0.00870662,0.0001609658,-0.0012901895,-0.00013186177,0.0024688279,0.0030013002,0.0046018055,0.0028464207,0.0074831005,-0.008829506,-0.0012218811,0.0015160646,-0.0017649252,-0.0014220267,0.0034517723,0.009225614,-0.0029751451,-0.0018004682,0.0050944677,0.0008855334,-0.001180155,0.0054363087,0.00042876904,0.00016846863,-0.0031815525,-0.0011484334,-0.0053892443,-0.0021381062,-0.0013944644,-0.009341247,0.0048931474,0.0015493124,0.002494575,-0.002361245,-0.0012253028,0.0038103105,-0.0060780724,-0.00029111234,-0.0016875409,0.0028615226,-0.0017668996,0.004287335,-0.007653064,0.0011134169,0.0020212142,0.007376225,0.001316393,-0.0011751095,0.0057561034
18, 사용자 업무를 수행하는 데 필요한 기능을 제공하는 운영체제 서비스,사용자 업무 수행 데 기능 제공 운영체제 서비스,-0.0025180038,0.00052473077,0.0002178218,-0.0035787052,0.0023436968,-0.0017807852,-0.0012231426,0.0024451439,0.00251897,-0.0034839367,-0.0017828348,-0.0030394795,0.00024048379,-0.0009251334,-0.00028803118,-0.002275333,-0.00042226628,0.0022593364,-3.2471726e-06,0.0011283113,-0.0016509154,-0.0005979446,0.004234386,-0.0030696231,0.0051777046,0.00025996385,-0.000978916,0.0035591852,-0.005081229,0.0033850367,0.0018022943,-0.0009761712,-0.0017836568,-0.003766782,-0.0011559414,0.0026174611,0.0005339142,0.00051666226,0.0017780417,0.0023208153,0.0029176895,-0.0012509804,-0.0039966283,-0.00043257436,-0.0016939943,-0.0012974417,0.0010145704,-0.00037874316,-0.0013771665,-9.778625e-05,0.005167639,-0.0034351316,0.0021269335,-0.0007051255,-0.0036306158,0.002812444,-0.0006878795,0.00020938346,-0.0012133162,0.001187335,0.00030516263,-0.0025469856,0.002358309,-0.00086733466,0.00037431868,0.0031858266,0.004555736,0.0006888223,-0.0027560098,0.0036791498,3.949803e-05,0.0028467702,0.0034935917,0.0010014263,-0.00025124743,0.0015738186,-0.00083359604,-0.0002857786,-0.001864519,0.003979084,-0.0024810848,0.00055717875,-0.0008397439,-0.0005000399,-0.001236123,-0.001368087,-4.159409e-05,-0.00041275387,0.0006458908,-0.0014375201,0.005195323,0.002548511,0.0020467388,-0.0050364584,0.0031282683,0.0020569153,0.0018683106,0.00035714015,-0.00017290743,-0.0031604501
19,사용자 인터페이스,사용자 인터페이스,0.0034225655,0.001033104,0.00035227905,-0.005145189,-3.0725263e-05,-0.0005454095,-0.0035893717,0.005191597,-0.006865438,-0.0013554955,0.0017759805,-0.0042379336,0.009049853,-0.0012960548,0.0058096475,-0.00088957464,0.0039487993,0.0027945214,-0.0028972067,-0.008183754,-0.0044870684,-0.003811129,0.0020635067,-0.006453759,0.00060928473,-0.00045915577,0.0036934856,0.00066417735,-0.00053583295,0.004093666,0.0014290765,-0.003095,0.0011147484,0.0020049298,-0.001382461,0.0023344622,0.0010739424,0.00014170527,-0.002454353,-0.001650803,-0.0038369996,-0.00016988686,-0.0035041226,0.0072204676,-0.00084971613,-0.0014892332,-0.0009536949,-0.002154475,-0.005491756,0.00015205648,-0.0014660886,-0.0025366961,-0.0074454546,-0.0029486988,-0.003440416,-0.0026781233,-0.003383379,-0.00271327,-0.0007844381,0.00032689574,-0.0019989323,-0.0035758861,0.00532208,0.0015608974,-0.009588942,0.0075962488,0.00015228754,-0.00041585718,-0.0025242725,0.0020926965,0.0034090355,0.007050735,0.0009835521,0.0056201024,6.567e-05,0.009357102,0.007979128,-0.0027910168,-0.0037140101,0.003487773,0.003165257,0.00012777606,-0.0012674716,0.004637251,-0.004577997,-0.00061374577,-0.0048511033,-0.001018916,0.008052342,0.0022023185,0.0024630032,0.0039427076,0.0038461396,0.0011019428,0.0019783576,0.003154858,0.008017385,-0.003130509,0.0062650274,-0.007818642
20, 명령어 라인 인터페이스 (Command Line Interface)– 문자열 명령 입력,명령어 라인 인터페이스 문자열 명령 입력,0.0029305294,0.00034619984,0.0020777574,0.0027385028,-0.004249688,-0.0023710951,0.002793447,0.00017153646,-0.0022230137,-0.0034167035,-0.0012584819,-0.0050397743,0.0037078732,0.0014837083,0.00031137475,-0.0019054331,0.0017912477,0.0008473885,-0.00047241128,-0.0027330301,-0.0028033014,-0.0004308971,0.0020745005,-0.00022760464,-0.0030692653,0.0022538526,0.00044315954,-0.0020612592,0.0013549142,0.0024894283,0.0025129954,-0.0014060854,0.00015464064,0.0040404457,0.00022063294,0.002580966,-0.00083250395,-0.0020562124,-9.649782e-06,-0.0026586447,0.00023809721,-0.00015094434,0.003781695,0.0012945199,-0.0015170994,-0.0029970617,-0.0010415686,-0.0011791387,-0.0011152842,0.0019637474,-0.003897739,-0.005366892,-0.0073659066,0.00023978576,0.0010200866,0.0047777053,-0.0018512635,0.0028918567,0.002539555,0.0045743827,-0.00254169,-0.002156266,0.0030678706,-2.4496985e-05,-0.004066158,0.003206376,-0.00035238016,-0.00041130278,-0.0028627831,0.002944139,0.0023284694,0.0031133816,0.0033350927,0.0032542674,0.002323611,5.0420233e-05,0.0011030524,-0.0016723872,-0.0034415808,0.00053717324,-0.0011929844,0.00076342013,0.003414537,0.0005865493,-0.00044168712,0.0034181224,-0.00040610705,0.00027016125,-0.00017135951,-0.0022079032,0.0026638317,-0.0027634427,-0.0037510563,0.0026685782,0.0019854638,-0.0037037432,-0.0007931482,-0.0018158439,0.0047343685,0.002588484
21, 배치 인터페이스 (Batch Interface)– 명령어 또는 명령어 집합을 파일로 제공,배치 인터페이스 명령어 명령어 집합 파일 제공,0.00021038379,0.0005700388,0.0005626805,0.0012168542,-0.005191749,0.0011075642,0.0038061962,0.0017241201,-0.003011634,-0.0055768127,6.3748215e-05,0.00017658094,7.4738637e-07,0.00033913797,0.0010896368,-0.00023292191,0.0034529213,-0.004935668,-0.0025133218,-0.003919949,-0.001980297,0.0005565718,0.0022745263,-0.0005541438,-0.0036508497,0.0018519739,-0.0021975208,-0.0040764958,0.0028054102,0.003575651,0.0012176114,-0.0018441752,0.0022764362,0.001126572,-0.0028416174,0.006306978,-0.0001326616,-0.0023341952,-0.0031681499,-0.004463546,0.0014361944,-0.00034361583,0.0010386084,0.0016467657,-0.001251192,0.00080167456,-0.0043879747,-0.0034308687,0.0006924614,0.0010677235,-0.0019016315,-0.0020696865,-0.0018492782,-0.0004903682,-0.0012686639,0.0042465776,-0.0004544335,0.0005526539,-0.00058766245,-0.0023056678,-7.800409e-05,-0.0037178367,0.0021216967,-0.0021557594,-0.0035053226,0.0038657312,-0.0050529586,-0.0021242532,-0.0021941466,-0.0032122522,-0.00318376,0.0056671165,0.0022861306,0.0024611223,-2.6256075e-05,0.00077948894,0.001969977,0.0024871135,-0.00058130565,0.0011574209,-7.185363e-05,-0.0002725738,0.0015114786,0.0015610514,0.0013305839,-0.0012612224,-0.00038736215,0.0007056073,0.000876505,-0.0019316578,0.0020010867,0.0025504208,-0.0035998977,0.0034050099,-0.0013526009,-0.0006016792,-0.0019572675,0.00019461231,0.00071994966,0.0011853935
22,운영체제 서비스 (Operating System Services)  ,운영체제 서비스,-0.0053632534,-0.0005123329,0.0071468106,-0.0016104358,0.006108254,-0.0012651256,5.411671e-05,0.008724488,0.0029530262,-0.0061718663,-0.0032745772,-0.008314008,-0.0067067323,0.0026689612,-0.0011047258,-0.0008428218,0.0039577167,0.004458338,0.001294083,-0.002893498,-0.0006687901,-0.0015374923,0.004682247,-0.0012766756,0.0034914433,0.004964293,-0.0069199335,0.0062957252,-0.002510243,0.007939292,0.0017739141,-0.0010980783,0.0004593454,-0.0035536927,-0.0009479567,-0.002434216,-9.730784e-05,-0.0015218211,0.0058128275,0.0038684942,0.0028204813,-0.00069415686,-0.0057503274,-0.00082250434,-0.0055344393,-0.0011902754,0.0070762504,-0.003687383,-0.001940676,0.0037387626,0.0077799493,-0.00870662,0.0001609658,-0.0012901895,-0.00013186177,0.0024688279,0.0030013002,0.0046018055,0.0028464207,0.0074831005,-0.008829506,-0.0012218811,0.0015160646,-0.0017649252,-0.0014220267,0.0034517723,0.009225614,-0.0029751451,-0.0018004682,0.0050944677,0.0008855334,-0.001180155,0.0054363087,0.00042876904,0.00016846863,-0.0031815525,-0.0011484334,-0.0053892443,-0.0021381062,-0.0013944644,-0.009341247,0.0048931474,0.0015493124,0.002494575,-0.002361245,-0.0012253028,0.0038103105,-0.0060780724,-0.00029111234,-0.0016875409,0.0028615226,-0.0017668996,0.004287335,-0.007653064,0.0011134169,0.0020212142,0.007376225,0.001316393,-0.0011751095,0.0057561034
23, 사용자 업무를 수행하는 데 필요한 기능을 제공하는 운영체제 서비스,사용자 업무 수행 데 기능 제공 운영체제 서비스,-0.0025180038,0.00052473077,0.0002178218,-0.0035787052,0.0023436968,-0.0017807852,-0.0012231426,0.0024451439,0.00251897,-0.0034839367,-0.0017828348,-0.0030394795,0.00024048379,-0.0009251334,-0.00028803118,-0.002275333,-0.00042226628,0.0022593364,-3.2471726e-06,0.0011283113,-0.0016509154,-0.0005979446,0.004234386,-0.0030696231,0.0051777046,0.00025996385,-0.000978916,0.0035591852,-0.005081229,0.0033850367,0.0018022943,-0.0009761712,-0.0017836568,-0.003766782,-0.0011559414,0.0026174611,0.0005339142,0.00051666226,0.0017780417,0.0023208153,0.0029176895,-0.0012509804,-0.0039966283,-0.00043257436,-0.0016939943,-0.0012974417,0.0010145704,-0.00037874316,-0.0013771665,-9.778625e-05,0.005167639,-0.0034351316,0.0021269335,-0.0007051255,-0.0036306158,0.002812444,-0.0006878795,0.00020938346,-0.0012133162,0.001187335,0.00030516263,-0.0025469856,0.002358309,-0.00086733466,0.00037431868,0.0031858266,0.004555736,0.0006888223,-0.0027560098,0.0036791498,3.949803e-05,0.0028467702,0.0034935917,0.0010014263,-0.00025124743,0.0015738186,-0.00083359604,-0.0002857786,-0.001864519,0.003979084,-0.0024810848,0.00055717875,-0.0008397439,-0.0005000399,-0.001236123,-0.001368087,-4.159409e-05,-0.00041275387,0.0006458908,-0.0014375201,0.005195323,0.002548511,0.0020467388,-0.0050364584,0.0031282683,0.0020569153,0.0018683106,0.00035714015,-0.00017290743,-0.0031604501
24,프로그램 실행 (Execution),프로그램 실행,-0.009011037,0.009336138,0.0017861776,0.0037870768,0.005726861,-0.0011488212,0.006439138,0.0020155483,-0.0008827443,-0.0017619955,0.006386544,-0.000872883,0.0067800684,-0.004464235,0.009133773,-0.0009506064,0.0013328209,-0.004159818,-0.00788621,0.00095104077,0.001632035,0.0036480702,0.009681031,0.0012073386,-0.0031447187,0.0022561005,0.0016328564,-0.0027912678,0.0010336586,-0.0037777396,0.0039158696,-0.0046335775,-0.0007148413,0.0034432614,0.0017059782,0.007152332,0.003749719,0.00035086414,-0.0027140477,-0.00030233292,0.00036633108,0.0038793175,0.0031910744,-0.0020204373,0.0034570794,0.00044286088,0.0015841887,0.00082029495,-0.0033431926,-0.0028368016,0.002406449,-0.0001597471,-0.00503308,-0.0071936594,-0.0012455601,-0.0009808056,0.0022755621,0.0052976315,0.005032165,-0.0053028204,-0.0031101198,0.00017428608,0.008572896,-0.0015593121,-0.0032909086,-0.002841395,-0.0022806632,0.007387345,-0.0065642013,-0.0027758216,-0.0018996417,-0.0012635407,0.0028408952,0.008728704,-0.0044565364,-0.0053803273,-0.0059207203,-0.00050955894,-0.008031845,6.89571e-05,-0.0032442552,-0.00062940945,0.0051383628,0.002347669,0.00199212,-0.00053383305,0.004928858,-0.00057159923,-0.0016228136,-0.0025675127,-0.0056682387,0.00024945944,0.0009607625,-0.0018948787,0.010269329,0.004325423,0.004420984,-0.00060909893,0.0018128385,-0.00576874
25," 프로그램을 메모리에 적재, 실행, 실행 종료 (정상 또는 비정상)",프로그램 메모리 적재 실행 실행 종료 정상 비정상,-0.0036773821,0.0027234973,0.0018898163,0.001965406,0.0033577918,-0.0015047779,0.0038436595,0.0006735987,-0.0022893462,-6.8882946e-05,0.0034762588,5.0085146e-05,0.0015598579,0.001320622,0.002752184,-0.00022319442,-0.002340163,-3.2945536e-05,-0.002993917,-0.00024104476,-0.00020217703,0.0017384561,0.0036127912,-0.0025049306,-0.0010674621,-0.0021772457,0.0028086759,-0.0009676565,0.0018204137,-0.002662137,0.0041278335,-0.00074236677,0.0023330792,0.0019505562,0.0021179346,0.003324351,0.0010069585,0.0017878937,1.0520627e-05,-0.0020237754,-0.0024406924,0.0011813196,0.0033165924,-0.0010790877,0.0012249029,-0.0003647784,0.002676821,-0.0009940778,-0.00020218044,0.00063640764,0.0030851082,0.0006843593,-0.0014468685,-0.0013447677,-0.001561461,0.0014292644,0.00206476,0.005167108,0.0005646758,-0.000530447,-0.00022762537,-0.00070702925,0.0034884764,0.00091466994,-0.005869739,-0.0011157753,-0.0004293812,0.0035997937,-0.005155013,0.0019548393,-0.0023225113,-0.0010692072,0.0017709079,0.00528703,-0.000695989,-0.0011204676,-0.0010904602,0.00048708846,-0.0029480597,0.0014053662,0.00010634097,0.0012990911,0.0008915635,-0.0016689731,0.0021602241,-0.0004560433,0.00021180802,-0.0013228717,0.0024515777,0.0014956475,-0.0032955692,-0.001939448,-0.0025895624,7.313257e-05,0.004349283,0.0023336562,0.0028289864,-0.001824007,-0.00018112309,-0.0018707132
26,입출력 연산 (I/O),입출력 연산,0.0032944975,0.0040280116,-0.00096895604,0.006288074,0.0024245,-0.0007803573,-0.0026178027,-0.0025986808,0.00090486556,0.007267302,-1.6705832e-05,0.007873787,-0.0030078595,0.003132997,0.003972836,-0.0056368588,-0.003874819,-0.000524892,0.006270532,-0.0027173187,-0.0035076106,0.006747853,-0.0045436146,-0.0033371893,0.006362845,-0.005774953,0.00018114853,-0.0036665713,-0.0048913024,-0.0010290027,-0.0027752286,-0.0013315831,0.0036634025,0.0023040066,0.0010863693,-0.0017835216,0.0022807647,-0.005022998,0.003220565,-0.0033412476,0.0057085324,0.002811328,-0.0004575646,0.0036394526,-0.003492943,0.005085953,0.00020595174,0.0073762145,0.0010152153,-0.0023432772,0.0021542448,0.004766155,-0.005765988,-0.00065940624,-4.764716e-05,0.002173037,-0.0015345536,0.0072013107,0.0022939208,-0.0018900671,-0.0013028485,0.009561308,-0.0007522092,-0.008872009,-0.0036133167,-0.0075285174,-0.00030632113,-0.0025517428,-0.0034015486,-0.0066099735,0.002425836,-0.0016649992,0.0012062527,-0.0023487555,0.008355223,-0.0054970114,0.0062501235,-0.005101892,-0.0058938507,-0.0053489143,0.0026417826,0.0022947986,0.0015095419,-0.0001890827,0.0046819383,0.0030524246,-0.0035185309,0.00034863455,0.0008514535,0.0034002562,-0.002641379,0.0013720659,-0.008207556,-0.0014152173,2.8859125e-05,0.00353064,0.0019617411,-0.0036109872,0.004493582,-0.0068659717
